neighbourhood group,neighbourhood,lat,long,price
Manhattan,Chinatown,40.71305,-73.99443,"$1,129 "
Brooklyn,Greenpoint,40.73218,-73.95647,$109 
Bronx,Hunts Point,40.81658,-73.88889,$852 
Manhattan,Midtown,40.75425,-73.98312,$972 
Brooklyn,Williamsburg,40.71671,-73.94592,$764 
Queens,Astoria,40.75954,-73.90548,$353 
Manhattan,SoHo,40.72652,-74.00032,$536 
Manhattan,Inwood,40.86906,-73.9173,$198 
Manhattan,East Village,40.72396,-73.98941,$918 
Manhattan,Upper East Side,40.7723,-73.94746,$188 
Brooklyn,Williamsburg,40.71727,-73.95753,$802 
Brooklyn,Flatbush,40.63503,-73.95127,$615 
Brooklyn,Flatbush,40.63409,-73.95245,$286 
Manhattan,Chelsea,40.74101,-74.00496,$935 
Manhattan,Inwood,40.86107,-73.92959,$848 
Brooklyn,Bushwick,40.70378,-73.91311,"$1,118 "
Brooklyn,Williamsburg,40.71322,-73.9648,$980 
Manhattan,Upper East Side,40.7739,-73.94782,$792 
Brooklyn,Bedford-Stuyvesant,40.68014,-73.94048,$647 
Manhattan,Harlem,40.80968,-73.94425,"$1,011 "
Manhattan,Upper West Side,40.77851,-73.97645,$544 
Manhattan,Washington Heights,40.83892,-73.94265,$56 
Brooklyn,Bedford-Stuyvesant,40.68709,-73.95444,$728 
Manhattan,Harlem,40.80887,-73.94889,$134 
Brooklyn,Flatbush,40.64361,-73.95367,$357 
Queens,Astoria,40.75771,-73.91385,$893 
Manhattan,Upper West Side,40.80088,-73.96194,$751 
Brooklyn,Crown Heights,40.66892,-73.96079,$104 
Manhattan,Upper West Side,40.77509,-73.98255,$463 
Manhattan,Harlem,40.81668,-73.94407,$591 
Brooklyn,Bushwick,40.70035,-73.92366,$631 
Brooklyn,Fort Hamilton,40.61937,-74.03132,$216 
Manhattan,Greenwich Village,40.72868,-73.99901,$260 
Brooklyn,Bushwick,40.68946,-73.91537,$749 
Brooklyn,Bushwick,40.69909,-73.92279,"$1,114 "
Brooklyn,Bushwick,40.6886,-73.91209,$583 
Manhattan,Upper West Side,40.79915,-73.96086,$589 
Manhattan,East Harlem,40.80242,-73.94215,$668 
Brooklyn,Williamsburg,40.71675,-73.96226,"$1,032 "
Manhattan,East Harlem,40.79534,-73.94526,$65 
Queens,Jamaica,40.67603,-73.78217,$753 
Manhattan,East Village,40.72188,-73.9826,"$1,077 "
Brooklyn,Bedford-Stuyvesant,40.69205,-73.95593,$99 
Brooklyn,Bedford-Stuyvesant,40.6876,-73.92691,$465 
Manhattan,East Village,40.72718,-73.98238,$590 
Manhattan,Harlem,40.80854,-73.94519,"$1,012 "
Brooklyn,Bedford-Stuyvesant,40.69002,-73.93733,$656 
Manhattan,West Village,40.73616,-74.00889,$631 
Manhattan,Upper West Side,40.79858,-73.97301,$603 
Brooklyn,Gowanus,40.66734,-73.99383,$637 
Manhattan,Kips Bay,40.73824,-73.97874,"$1,154 "
Manhattan,Lower East Side,40.71838,-73.99149,$780 
Queens,Kew Gardens,40.70899,-73.82814,$825 
Manhattan,Nolita,40.72216,-73.99571,$781 
Brooklyn,Williamsburg,40.71228,-73.95323,$648 
Manhattan,Midtown,40.74459,-73.99061,$56 
Manhattan,Hell's Kitchen,40.76043,-73.995,"$1,098 "
Queens,Long Island City,40.74629,-73.95199,$190 
Brooklyn,Williamsburg,40.7111,-73.94352,$989 
Brooklyn,Crown Heights,40.67183,-73.94934,$271 
Manhattan,Harlem,40.82991,-73.94848,$138 
Brooklyn,Bedford-Stuyvesant,40.68989,-73.95878,$370 
Manhattan,Harlem,40.82415,-73.95283,"$1,175 "
Brooklyn,Williamsburg,40.70677,-73.96745,"$1,047 "
Manhattan,Upper West Side,40.80209,-73.96196,$656 
Brooklyn,Williamsburg,40.71274,-73.94521,$337 
Brooklyn,Flatbush,40.65087,-73.96467,$607 
Queens,Ridgewood,40.70349,-73.8994,$246 
Brooklyn,Sheepshead Bay,40.60948,-73.95803,$376 
Brooklyn,Sheepshead Bay,40.60985,-73.95927,$968 
Manhattan,Washington Heights,40.83923,-73.94557,"$1,122 "
Manhattan,Greenwich Village,40.72962,-73.99932,$639 
Brooklyn,Brooklyn Heights,40.69468,-73.99327,$967 
Manhattan,Upper East Side,40.77777,-73.94914,$425 
Queens,South Ozone Park,40.67711,-73.8054,$945 
Brooklyn,Williamsburg,40.71373,-73.94794,$872 
Brooklyn,Greenpoint,40.73363,-73.95333,$479 
Queens,Astoria,40.76231,-73.92354,$192 
Manhattan,Chinatown,40.71809,-73.99655,$925 
Queens,Corona,40.73759,-73.86351,"$1,060 "
Brooklyn,Carroll Gardens,40.68384,-73.99813,$957 
Manhattan,Upper West Side,40.80173,-73.96175,$347 
Manhattan,Upper West Side,40.78152,-73.97249,$797 
Manhattan,East Harlem,40.79543,-73.93539,$175 
Brooklyn,Williamsburg,40.71506,-73.93816,$69 
Brooklyn,Williamsburg,40.70553,-73.94267,$570 
Brooklyn,Brooklyn Heights,40.69183,-73.99202,"$1,068 "
Manhattan,Theater District,40.76273,-73.98397,$641 
Manhattan,Chelsea,40.74068,-74.00295,$489 
Brooklyn,Bay Ridge,40.62652,-74.0196,"$1,023 "
Manhattan,Murray Hill,40.74698,-73.97218,$650 
Brooklyn,Prospect-Lefferts Gardens,40.65737,-73.94607,$55 
Manhattan,Hell's Kitchen,40.76253,-73.99803,$737 
Manhattan,Hell's Kitchen,40.76297,-73.98888,$508 
Manhattan,Upper East Side,40.78324,-73.95149,$435 
Queens,Sunnyside,40.73707,-73.92082,$239 
Brooklyn,Bedford-Stuyvesant,40.68998,-73.93058,$309 
Manhattan,Hell's Kitchen,40.75689,-73.99315,$241 
Manhattan,Nolita,40.72104,-73.99498,"$1,155 "
Queens,Flushing,40.76491,-73.82561,$468 
Brooklyn,Flatbush,40.64083,-73.96436,$944 
Brooklyn,Crown Heights,40.66469,-73.95125,"$1,145 "
Bronx,Mott Haven,40.81201,-73.90823,$847 
Brooklyn,Williamsburg,40.7146,-73.96321,$851 
Queens,Long Island City,40.74965,-73.94019,$735 
Brooklyn,Williamsburg,40.70997,-73.9624,$985 
Manhattan,Harlem,40.82834,-73.9496,$835 
Manhattan,Upper West Side,40.80185,-73.96807,$633 
Bronx,Kingsbridge,40.88283,-73.89326,$328 
Staten Island,Randall Manor,40.63135,-74.13023,$84 
Manhattan,East Harlem,40.79575,-73.94817,$179 
Brooklyn,Crown Heights,40.67141,-73.92643,$134 
Brooklyn,Sunset Park,40.6471,-74.0075,$924 
Manhattan,Gramercy,40.73352,-73.9873,"$1,016 "
Brooklyn,Clinton Hill,40.68572,-73.96627,$757 
Manhattan,Harlem,40.81674,-73.95292,$63 
Brooklyn,Crown Heights,40.67747,-73.9466,$97 
Brooklyn,Bedford-Stuyvesant,40.68906,-73.93675,$462 
Brooklyn,Prospect-Lefferts Gardens,40.66149,-73.94278,"$1,125 "
Brooklyn,Red Hook,40.67668,-74.01252,$403 
Brooklyn,Williamsburg,40.71996,-73.95767,$501 
Brooklyn,Fort Hamilton,40.6179,-74.03282,$143 
Queens,Richmond Hill,40.69015,-73.8297,$507 
Queens,Cambria Heights,40.69837,-73.74255,$826 
Manhattan,Upper West Side,40.79284,-73.96858,$256 
Manhattan,Harlem,40.82245,-73.95675,$963 
Queens,Queens Village,40.70811,-73.74103,$504 
Brooklyn,Bedford-Stuyvesant,40.68852,-73.9499,$71 
Brooklyn,Bushwick,40.6998,-73.92167,$882 
Brooklyn,Williamsburg,40.71434,-73.96085,$254 
Brooklyn,Bedford-Stuyvesant,40.69115,-73.94526,$398 
Brooklyn,Bushwick,40.70435,-73.92552,$214 
Brooklyn,Bedford-Stuyvesant,40.69143,-73.94302,$947 
Queens,Long Island City,40.74422,-73.95432,$512 
Brooklyn,Bedford-Stuyvesant,40.69349,-73.94439,$875 
Queens,Sunnyside,40.74693,-73.91896,$482 
Queens,Sunnyside,40.74777,-73.91685,"$1,168 "
Queens,Sunnyside,40.74795,-73.91744,$243 
Brooklyn,Downtown Brooklyn,40.69211,-73.99092,$810 
Brooklyn,Bedford-Stuyvesant,40.68271,-73.92991,$450 
Manhattan,East Village,40.7246,-73.97877,$264 
Brooklyn,Bushwick,40.70051,-73.93909,"$1,056 "
Brooklyn,Williamsburg,40.71923,-73.94258,$76 
Manhattan,Upper East Side,40.78057,-73.95734,$164 
Brooklyn,Prospect Heights,40.67419,-73.96423,"$1,148 "
Brooklyn,Clinton Hill,40.68548,-73.96288,$259 
Manhattan,Murray Hill,40.74817,-73.97595,$461 
Manhattan,West Village,40.73142,-74.01,$504 
Manhattan,Tribeca,40.72274,-74.00807,$626 
Manhattan,East Harlem,40.78815,-73.9436,$420 
Manhattan,Midtown,40.75315,-73.97253,"$1,063 "
Brooklyn,Williamsburg,40.71529,-73.94532,"$1,010 "
Brooklyn,Park Slope,40.67633,-73.9793,$122 
Manhattan,Upper West Side,40.78895,-73.96754,$573 
Manhattan,Midtown,40.75592,-73.96891,$456 
Manhattan,Hell's Kitchen,40.7624,-73.99915,$176 
Brooklyn,Bushwick,40.70268,-73.9265,$476 
Manhattan,Hell's Kitchen,40.76038,-73.99951,$865 
Manhattan,Hell's Kitchen,40.76212,-73.99756,$284 
Manhattan,Hell's Kitchen,40.76188,-73.99806,$462 
Manhattan,Hell's Kitchen,40.76173,-73.99937,$143 
Manhattan,Harlem,40.81545,-73.95806,$635 
Manhattan,Hell's Kitchen,40.7619,-73.99896,"$1,064 "
Manhattan,Hell's Kitchen,40.76045,-73.99929,"$1,093 "
Brooklyn,Crown Heights,40.67453,-73.94537,$62 
Manhattan,Upper East Side,40.76346,-73.96684,$255 
Queens,Jackson Heights,40.74912,-73.88667,$76 
Queens,Ditmars Steinway,40.77508,-73.91231,$261 
Manhattan,Hell's Kitchen,40.76053,-73.99809,$839 
Brooklyn,Crown Heights,40.67749,-73.94386,$765 
Manhattan,Nolita,40.72021,-73.99592,"$1,181 "
Brooklyn,Manhattan Beach,40.57821,-73.94122,"$1,080 "
Manhattan,Midtown,40.74828,-73.98401,"$1,138 "
Brooklyn,Clinton Hill,40.68769,-73.96604,"$1,133 "
Manhattan,Hell's Kitchen,40.76702,-73.98741,$790 
Manhattan,Lower East Side,40.71806,-73.99351,$839 
Manhattan,SoHo,40.72576,-74.00381,"$1,037 "
Manhattan,Inwood,40.8622,-73.93349,$688 
Bronx,Mott Haven,40.81072,-73.92349,"$1,188 "
Manhattan,Upper East Side,40.77344,-73.94911,$726 
Brooklyn,Bushwick,40.70012,-73.93775,$162 
Manhattan,SoHo,40.72391,-74.00658,$446 
Brooklyn,East Flatbush,40.64335,-73.92981,$885 
Brooklyn,Gowanus,40.66881,-73.99178,$681 
Brooklyn,Bedford-Stuyvesant,40.68707,-73.94437,$635 
Manhattan,East Village,40.72978,-73.98584,$394 
Manhattan,Harlem,40.81678,-73.93836,$520 
Manhattan,Chelsea,40.74244,-73.99781,$867 
Brooklyn,Williamsburg,40.70915,-73.96102,$167 
Brooklyn,Williamsburg,40.71969,-73.94135,$713 
Manhattan,Nolita,40.72228,-73.99582,$968 
Brooklyn,South Slope,40.66565,-73.99172,$712 
Brooklyn,Bedford-Stuyvesant,40.68227,-73.93479,$512 
Manhattan,Midtown,40.75966,-73.96313,$633 
Queens,Elmhurst,40.74262,-73.87907,$985 
Manhattan,Upper West Side,40.79772,-73.96213,$56 
Brooklyn,Park Slope,40.67148,-73.97479,$197 
Manhattan,Lower East Side,40.71546,-73.98907,$409 
Brooklyn,Sheepshead Bay,40.60983,-73.95887,"$1,042 "
Manhattan,East Village,40.73199,-73.98956,$349 
Queens,Glendale,40.69426,-73.8964,"$1,091 "
Brooklyn,Bushwick,40.68502,-73.90883,$460 
Staten Island,Midland Beach,40.56933,-74.09493,$275 
Brooklyn,Williamsburg,40.70908,-73.96146,"$1,119 "
Brooklyn,Bedford-Stuyvesant,40.68127,-73.92686,$641 
Brooklyn,Bedford-Stuyvesant,40.67764,-73.92241,"$1,113 "
Manhattan,Chinatown,40.7161,-73.99828,$301 
Brooklyn,Bushwick,40.69477,-73.92611,$248 
Queens,Maspeth,40.73577,-73.89981,$50 
Manhattan,Hell's Kitchen,40.76406,-73.98868,"$1,024 "
Brooklyn,Bay Ridge,40.62413,-74.03085,$830 
Brooklyn,Bedford-Stuyvesant,40.69172,-73.94446,$742 
Brooklyn,Clinton Hill,40.68229,-73.96154,"$1,080 "
Brooklyn,Prospect Heights,40.67915,-73.96923,$657 
Brooklyn,Greenpoint,40.72214,-73.94345,$320 
Brooklyn,Clinton Hill,40.69278,-73.965,"$1,036 "
Brooklyn,Bedford-Stuyvesant,40.68816,-73.95791,$658 
Manhattan,East Harlem,40.80832,-73.93889,$283 
Brooklyn,Williamsburg,40.70953,-73.96445,$324 
Manhattan,East Harlem,40.79324,-73.94037,$545 
Brooklyn,Bedford-Stuyvesant,40.6854,-73.94614,$546 
Manhattan,Upper East Side,40.76443,-73.96603,$477 
Queens,Queens Village,40.71935,-73.75383,"$1,088 "
Brooklyn,Clinton Hill,40.68908,-73.9678,$494 
Manhattan,Gramercy,40.73626,-73.98104,$77 
Queens,Long Island City,40.74364,-73.94676,$504 
Brooklyn,Greenpoint,40.73577,-73.95118,$524 
Manhattan,Chinatown,40.71807,-74.00215,$858 
Manhattan,Midtown,40.74768,-73.98723,$314 
Brooklyn,Bedford-Stuyvesant,40.68642,-73.92864,$789 
Brooklyn,Bushwick,40.70236,-73.92232,$434 
Brooklyn,Park Slope,40.67879,-73.97438,$494 
Manhattan,East Village,40.72275,-73.97598,$496 
Brooklyn,Williamsburg,40.72022,-73.95814,$355 
Brooklyn,Flatbush,40.63766,-73.96611,$388 
Manhattan,Midtown,40.76135,-73.96645,$547 
Brooklyn,Williamsburg,40.71538,-73.94712,$904 
Brooklyn,Bedford-Stuyvesant,40.68526,-73.94099,$231 
Queens,Long Island City,40.76112,-73.92631,$433 
Manhattan,Upper East Side,40.7673,-73.96043,$198 
Queens,St. Albans,40.7036,-73.76637,$602 
Bronx,Pelham Gardens,40.86663,-73.84139,$837 
Brooklyn,Park Slope,40.67688,-73.97602,"$1,005 "
Manhattan,West Village,40.7359,-74.00191,"$1,045 "
Queens,Jamaica,40.67203,-73.76711,$516 
Brooklyn,East Flatbush,40.6393,-73.9472,$557 
Manhattan,SoHo,40.72524,-74.00218,"$1,147 "
Brooklyn,Williamsburg,40.71721,-73.95965,$374 
Manhattan,Lower East Side,40.71214,-73.98955,$673 
Manhattan,Chelsea,40.74476,-73.99266,$169 
Brooklyn,Williamsburg,40.70981,-73.94239,$727 
Manhattan,Chelsea,40.74633,-73.99201,$925 
Brooklyn,Bedford-Stuyvesant,40.69098,-73.92622,$342 
Brooklyn,Williamsburg,40.71524,-73.96229,$776 
Queens,Arverne,40.59055,-73.79281,"$1,112 "
Brooklyn,Bedford-Stuyvesant,40.68714,-73.93443,$216 
Brooklyn,Clinton Hill,40.69043,-73.96736,$393 
Queens,Cambria Heights,40.69857,-73.74225,"$1,150 "
Brooklyn,Bedford-Stuyvesant,40.68084,-73.91116,"$1,116 "
Brooklyn,Bedford-Stuyvesant,40.68817,-73.92319,$231 
Brooklyn,Carroll Gardens,40.67855,-74.00075,$310 
Brooklyn,Coney Island,40.57505,-74.00161,$513 
Brooklyn,East New York,40.66733,-73.88348,$732 
Brooklyn,Park Slope,40.67729,-73.98122,$222 
Brooklyn,Bushwick,40.69636,-73.92482,$160 
Brooklyn,Flatlands,40.61863,-73.93183,$222 
Manhattan,Upper West Side,40.78825,-73.97231,$178 
Brooklyn,Windsor Terrace,40.65136,-73.9746,$622 
Manhattan,Upper West Side,40.79985,-73.96138,$545 
Manhattan,West Village,40.7365,-73.99751,$827 
Manhattan,Upper West Side,40.7762,-73.97944,"$1,048 "
Brooklyn,Bushwick,40.69907,-73.92115,$781 
Brooklyn,Crown Heights,40.67033,-73.96161,$851 
Manhattan,Upper East Side,40.761,-73.9615,$926 
Manhattan,Chelsea,40.74929,-73.99658,$254 
Manhattan,Upper East Side,40.75954,-73.96099,"$1,033 "
Manhattan,East Village,40.72515,-73.9839,$639 
Brooklyn,Bay Ridge,40.63461,-74.02451,$465 
Brooklyn,Bedford-Stuyvesant,40.69136,-73.92803,"$1,000 "
Manhattan,East Village,40.72216,-73.97806,"$1,037 "
Manhattan,East Harlem,40.79931,-73.94196,$578 
Queens,Astoria,40.76227,-73.92316,$148 
Brooklyn,Bushwick,40.69061,-73.91348,$724 
Brooklyn,Prospect-Lefferts Gardens,40.65731,-73.94693,$73 
Manhattan,Midtown,40.75622,-73.96768,$84 
Manhattan,East Village,40.72952,-73.98388,$639 
Manhattan,Midtown,40.75228,-73.97186,$987 
Manhattan,Midtown,40.76195,-73.97148,$190 
Queens,Jamaica Hills,40.71245,-73.79806,"$1,091 "
Manhattan,Upper East Side,40.76397,-73.96245,$746 
Brooklyn,Prospect-Lefferts Gardens,40.6609,-73.95865,"$1,060 "
Brooklyn,Flatbush,40.63667,-73.96705,$992 
Brooklyn,Bedford-Stuyvesant,40.69364,-73.93303,$486 
Manhattan,Harlem,40.82364,-73.9533,$228 
Brooklyn,Greenpoint,40.72667,-73.95221,$173 
Manhattan,Upper West Side,40.79039,-73.96789,$986 
Queens,Woodhaven,40.68774,-73.8593,"$1,022 "
Brooklyn,Williamsburg,40.71783,-73.94104,$882 
Bronx,Highbridge,40.83844,-73.92489,$357 
Manhattan,Upper East Side,40.77117,-73.95599,$179 
Brooklyn,Bedford-Stuyvesant,40.68118,-73.91107,$853 
Queens,Astoria,40.76625,-73.93295,$193 
Brooklyn,Williamsburg,40.71443,-73.94153,$924 
Manhattan,Nolita,40.71995,-73.99461,$148 
Brooklyn,Bedford-Stuyvesant,40.69905,-73.94451,$650 
Brooklyn,Carroll Gardens,40.68321,-73.99681,$969 
Brooklyn,Bedford-Stuyvesant,40.6804,-73.93648,$168 
Manhattan,Midtown,40.75105,-73.97045,$430 
Queens,Rego Park,40.7184,-73.86015,$114 
Brooklyn,Greenpoint,40.72482,-73.95408,"$1,090 "
Manhattan,Upper East Side,40.76754,-73.96166,$883 
Brooklyn,Crown Heights,40.67741,-73.95386,$291 
Manhattan,Hell's Kitchen,40.75751,-73.99401,$968 
Manhattan,Harlem,40.83124,-73.94501,$149 
Brooklyn,Williamsburg,40.70758,-73.94197,$745 
Brooklyn,Prospect-Lefferts Gardens,40.66082,-73.94532,$121 
Manhattan,Flatiron District,40.7385,-73.98782,$221 
Manhattan,Chelsea,40.74368,-73.99825,$314 
Brooklyn,Bedford-Stuyvesant,40.68134,-73.92226,$174 
Brooklyn,Kensington,40.64381,-73.97018,$236 
Queens,Ridgewood,40.69692,-73.90008,"$1,129 "
Manhattan,East Harlem,40.78941,-73.94881,$232 
Brooklyn,Williamsburg,40.71089,-73.96627,$876 
Brooklyn,Williamsburg,40.70005,-73.95101,$863 
Manhattan,Upper East Side,40.7754,-73.95236,$518 
Queens,Long Island City,40.75378,-73.93449,$114 
Brooklyn,Williamsburg,40.71822,-73.95134,$140 
Brooklyn,Greenpoint,40.72474,-73.94859,$692 
Brooklyn,Crown Heights,40.67587,-73.93175,$423 
Queens,Flushing,40.75558,-73.83343,$962 
Brooklyn,Williamsburg,40.71361,-73.94804,$470 
Brooklyn,Williamsburg,40.71326,-73.94947,$766 
Brooklyn,Williamsburg,40.70604,-73.94307,$878 
Manhattan,West Village,40.73088,-74.00378,$437 
Manhattan,East Harlem,40.78982,-73.94263,$481 
Manhattan,East Village,40.72635,-73.98578,$906 
Manhattan,Harlem,40.81102,-73.94712,$303 
Brooklyn,Flatbush,40.64008,-73.96579,"$1,183 "
Brooklyn,Bedford-Stuyvesant,40.67718,-73.91405,$336 
Manhattan,Midtown,40.74634,-73.98704,$718 
Manhattan,Harlem,40.81407,-73.95092,$654 
Manhattan,Upper East Side,40.77079,-73.95922,$434 
Brooklyn,Bushwick,40.68602,-73.91522,"$1,044 "
Manhattan,East Village,40.73281,-73.98686,$686 
Manhattan,Murray Hill,40.74461,-73.97216,$446 
Brooklyn,Williamsburg,40.71623,-73.95777,$710 
Manhattan,Tribeca,40.71916,-74.01177,$244 
Manhattan,Upper East Side,40.77851,-73.94985,$732 
Brooklyn,Bedford-Stuyvesant,40.69226,-73.93458,"$1,101 "
Manhattan,Harlem,40.8091,-73.94241,$877 
Manhattan,Lower East Side,40.71983,-73.98196,"$1,078 "
Brooklyn,Bedford-Stuyvesant,40.68012,-73.93862,$356 
Bronx,Wakefield,40.89121,-73.85131,$400 
Manhattan,Harlem,40.80102,-73.95401,$765 
Brooklyn,Park Slope,40.67829,-73.97891,$693 
Brooklyn,Williamsburg,40.71551,-73.96356,$654 
Brooklyn,Bedford-Stuyvesant,40.69117,-73.95876,$250 
Brooklyn,Bushwick,40.68992,-73.90951,$886 
Queens,Ditmars Steinway,40.7785,-73.91693,"$1,150 "
Brooklyn,Bushwick,40.7007,-73.92359,$204 
Brooklyn,Williamsburg,40.71124,-73.96451,$486 
Queens,Glendale,40.70075,-73.88743,$719 
Brooklyn,Greenpoint,40.72831,-73.95634,$293 
Manhattan,Financial District,40.70488,-74.00744,$258 
Manhattan,Financial District,40.70602,-74.00891,$569 
Brooklyn,Kensington,40.63725,-73.97345,$862 
Brooklyn,East Flatbush,40.6418,-73.93947,$221 
Brooklyn,Bedford-Stuyvesant,40.68887,-73.92903,"$1,027 "
Manhattan,Upper West Side,40.80131,-73.97114,"$1,143 "
Manhattan,East Harlem,40.78918,-73.94652,$584 
Brooklyn,Bedford-Stuyvesant,40.68338,-73.95075,$638 
Brooklyn,Williamsburg,40.70634,-73.95338,$119 
Brooklyn,Bay Ridge,40.63447,-74.02455,$865 
Manhattan,Chelsea,40.73975,-73.99848,$145 
Manhattan,Lower East Side,40.72297,-73.98946,"$1,145 "
Manhattan,East Harlem,40.78857,-73.94952,"$1,080 "
Queens,Queens Village,40.72816,-73.73874,$592 
Manhattan,Theater District,40.76258,-73.98575,"$1,151 "
Brooklyn,Prospect-Lefferts Gardens,40.65776,-73.96174,$345 
Queens,Queens Village,40.72828,-73.73542,"$1,086 "
Manhattan,East Harlem,40.7898,-73.94213,$706 
Brooklyn,Williamsburg,40.71365,-73.96232,$546 
Brooklyn,Bedford-Stuyvesant,40.68955,-73.95117,$102 
Brooklyn,Sunset Park,40.65888,-74.00044,$884 
Brooklyn,Bedford-Stuyvesant,40.68908,-73.95545,$467 
Manhattan,Upper East Side,40.77043,-73.95557,"$1,095 "
Manhattan,Midtown,40.75365,-73.97151,$464 
Brooklyn,Bushwick,40.70018,-73.93858,$517 
Manhattan,Hell's Kitchen,40.75764,-73.98963,$174 
Brooklyn,Williamsburg,40.70835,-73.955,$448 
Queens,Rosedale,40.67126,-73.72982,$352 
Queens,Rosedale,40.67104,-73.73006,$98 
Manhattan,Little Italy,40.71819,-73.99786,$637 
Brooklyn,Bushwick,40.69688,-73.93396,"$1,126 "
Manhattan,Harlem,40.81736,-73.95294,$389 
Manhattan,Lower East Side,40.7209,-73.98428,$634 
Manhattan,Hell's Kitchen,40.76028,-73.98846,"$1,088 "
Brooklyn,Bedford-Stuyvesant,40.68915,-73.95245,$517 
Brooklyn,Williamsburg,40.71585,-73.95325,$750 
Manhattan,East Village,40.72503,-73.97851,$921 
Brooklyn,Sunset Park,40.66451,-73.99342,$731 
Bronx,Longwood,40.82006,-73.90332,$544 
Brooklyn,Windsor Terrace,40.65237,-73.97365,$242 
Brooklyn,Bedford-Stuyvesant,40.68561,-73.95431,$535 
Manhattan,Upper West Side,40.79516,-73.96813,$429 
Queens,Ditmars Steinway,40.77176,-73.90885,$505 
Manhattan,Lower East Side,40.71206,-73.98824,$985 
Brooklyn,Williamsburg,40.71889,-73.95786,$932 
Brooklyn,Williamsburg,40.71809,-73.95283,$950 
Brooklyn,Prospect-Lefferts Gardens,40.65989,-73.95386,"$1,074 "
Manhattan,Upper East Side,40.76395,-73.96196,$322 
Manhattan,Murray Hill,40.74437,-73.97295,$349 
Manhattan,Chelsea,40.74565,-73.99183,$70 
Brooklyn,Bushwick,40.69945,-73.92255,$534 
Manhattan,Chelsea,40.74407,-73.99366,$482 
Manhattan,Hell's Kitchen,40.7617,-73.99762,$68 
Brooklyn,Williamsburg,40.71512,-73.95655,$372 
Manhattan,Tribeca,40.71634,-74.00505,$880 
Brooklyn,DUMBO,40.70416,-73.98539,$472 
Manhattan,East Village,40.73296,-73.98884,$889 
Brooklyn,Williamsburg,40.71738,-73.94527,$883 
Brooklyn,Williamsburg,40.70809,-73.9519,$783 
Manhattan,Chelsea,40.74124,-74.00025,$555 
Brooklyn,Sheepshead Bay,40.60396,-73.95761,$284 
Manhattan,East Harlem,40.78697,-73.94469,"$1,000 "
Brooklyn,Park Slope,40.67358,-73.97171,"$1,128 "
Brooklyn,Windsor Terrace,40.65131,-73.97866,$149 
Brooklyn,Boerum Hill,40.68326,-73.98004,$862 
Brooklyn,Bedford-Stuyvesant,40.67989,-73.94298,$731 
Brooklyn,Boerum Hill,40.68501,-73.98581,"$1,165 "
Manhattan,Hell's Kitchen,40.76383,-73.98947,"$1,162 "
Manhattan,Hell's Kitchen,40.76399,-73.98971,"$1,028 "
Manhattan,Washington Heights,40.83837,-73.94224,$75 
Brooklyn,Prospect Heights,40.67821,-73.96588,$208 
Brooklyn,Bedford-Stuyvesant,40.68697,-73.92271,$784 
Brooklyn,Bedford-Stuyvesant,40.68541,-73.95224,$509 
Manhattan,Two Bridges,40.71165,-73.9993,$351 
Brooklyn,Bedford-Stuyvesant,40.694,-73.94675,$440 
Brooklyn,Bedford-Stuyvesant,40.69395,-73.95934,$977 
Queens,Sunnyside,40.74075,-73.92619,$264 
Brooklyn,Kensington,40.6378,-73.9696,$626 
Manhattan,East Village,40.72868,-73.99036,"$1,047 "
Brooklyn,Bedford-Stuyvesant,40.68899,-73.95555,$401 
Manhattan,Chelsea,40.74584,-73.99103,$880 
Manhattan,Financial District,40.70966,-74.00762,"$1,084 "
Brooklyn,Crown Heights,40.67923,-73.96286,$823 
Brooklyn,East New York,40.6724,-73.88839,$306 
Brooklyn,South Slope,40.66132,-73.98678,$831 
Queens,Sunnyside,40.74481,-73.91671,$363 
Brooklyn,Crown Heights,40.67143,-73.92971,$462 
Brooklyn,Bushwick,40.70165,-73.92938,$440 
Brooklyn,Bedford-Stuyvesant,40.69413,-73.94481,$98 
Manhattan,East Village,40.72891,-73.98797,$687 
Brooklyn,Williamsburg,40.70006,-73.95388,$808 
Queens,Astoria,40.76982,-73.93501,$596 
Manhattan,Stuyvesant Town,40.73167,-73.98146,$945 
Manhattan,Lower East Side,40.7208,-73.9819,$561 
Queens,Ridgewood,40.70639,-73.90058,$158 
Manhattan,Upper West Side,40.79386,-73.97223,$778 
Manhattan,Upper West Side,40.80237,-73.96601,$485 
Brooklyn,Bedford-Stuyvesant,40.68978,-73.95339,$81 
Manhattan,East Village,40.72025,-73.97901,"$1,161 "
Staten Island,Eltingville,40.54106,-74.14666,$808 
Queens,Jackson Heights,40.75523,-73.88418,$908 
Brooklyn,Flatbush,40.6459,-73.9642,$151 
Brooklyn,Park Slope,40.67427,-73.97652,$692 
